avg_fitness,fitness_1,fitness_2,fitness_3,time,num_iter,num_ants,alpha,beta,Q
1.0538933139813755,1.0451443213909832,1.0595480319128168,1.0569875886403266,39095.393365859985,200,15,0.1,0.1,0.1
1.0552499323509335,1.0463897714530666,1.062928217234235,1.0564318083654987,39095.393365859985,200,15,0.1,0.1,0.6
1.0548714883098766,1.047686034147891,1.063070762636495,1.0538576681452434,39095.393365859985,200,15,0.1,0.1,1.1
1.0561179724519738,1.045879482885963,1.0655014716263376,1.0569729628436206,39095.393365859985,200,15,0.1,0.1,1.6
1.0539565031368079,1.046814651552371,1.0574383599593684,1.0576164978986844,39095.393365859985,200,15,0.1,0.1,2.1
1.0549940806164555,1.0462849028280474,1.0636421837707721,1.0550551552505467,39095.393365859985,200,15,0.1,0.1,2.6
1.0552634982908942,1.0452729746526046,1.0639632208071665,1.0565542994129113,39095.393365859985,200,15,0.1,0.1,3.1
1.0554829489846473,1.0462557125922172,1.0635876446603423,1.0566054897013823,39095.393365859985,200,15,0.1,0.1,3.6
1.0547972239808872,1.0472492617302855,1.063440141157134,1.053702269055242,39095.393365859985,200,15,0.1,0.6,0.1
1.0530534338437267,1.0479519896298986,1.0576230492196879,1.053585262681594,39095.393365859985,200,15,0.1,0.6,0.6
1.0514490989822158,1.0447713350442656,1.053261159910531,1.0563148019918507,39095.393365859985,200,15,0.1,0.6,1.1
1.0538685735117317,1.0453951411951528,1.0613217925270264,1.0548887868130161,39095.393365859985,200,15,0.1,0.6,1.6
1.0541607588744395,1.0455151454980098,1.063016223526065,1.053950907599244,39095.393365859985,200,15,0.1,0.6,2.1
1.0513240918511808,1.043370203724422,1.0573020121832934,1.0533000596458273,39095.393365859985,200,15,0.1,0.6,2.6
1.0525788883979443,1.0440491469874325,1.05861590893456,1.055071609271841,39095.393365859985,200,15,0.1,0.6,3.1
1.0517401837138889,1.0466524835755373,1.0513684048735654,1.0571996626925635,39095.393365859985,200,15,0.1,0.6,3.6
1.0538714579572057,1.0466870794105951,1.0591774138669408,1.0557498805940815,39095.393365859985,200,15,0.1,1.1,0.1
1.0534941271407272,1.045134591312373,1.0607825990489124,1.054565191060896,39095.393365859985,200,15,0.1,1.1,0.6
1.0548145566246208,1.046648159096155,1.0609486954306762,1.0568468153470314,39095.393365859985,200,15,0.1,1.1,1.1
1.055532438808699,1.046111923652758,1.063353374390541,1.0571320183827981,39095.393365859985,200,15,0.1,1.1,1.6
1.0538324158850063,1.0445897069102117,1.060689634656134,1.0562179060886734,39095.393365859985,200,15,0.1,1.1,2.1
1.0532002696212013,1.0444556480493625,1.0591228747565107,1.0560222860577309,39095.393365859985,200,15,0.1,1.1,2.6
1.0541169565394883,1.0451399969116009,1.061482930807842,1.0557279418990226,39095.393365859985,200,15,0.1,1.1,3.1
1.0520228392810178,1.0439367105234945,1.0567256329480683,1.0554061743714906,39095.393365859985,200,15,0.1,1.1,3.6
1.0551836002304764,1.0456502854787046,1.064092131431819,1.0558083837809056,39095.393365859985,200,15,0.1,1.6,0.1
1.0528326868737912,1.0452945970495158,1.056890489804595,1.0563129737672625,39095.393365859985,200,15,0.1,1.6,0.6
1.0533852948722062,1.045705422590828,1.0590150360608879,1.0554354259649026,39095.393365859985,200,15,0.1,1.6,1.1
1.0531519226095696,1.0454762251835696,1.057966397710349,1.0560131449347896,39095.393365859985,200,15,0.1,1.6,1.6
1.0526605502173731,1.0432793896573949,1.060517340648185,1.0541849203465399,39095.393365859985,200,15,0.1,1.6,2.1
1.0540208542932328,1.0447594427259643,1.0599645123924635,1.0573386077612705,39095.393365859985,200,15,0.1,1.6,2.6
1.0526099166541152,1.0453681131990138,1.0576094144420805,1.054852222321251,39095.393365859985,200,15,0.1,1.6,3.1
1.053117031247196,1.0453302740044192,1.0580296134974383,1.0559912062397305,39095.393365859985,200,15,0.1,1.6,3.6
1.0518814265908196,1.0453983845546895,1.0554613172062837,1.0547845780114857,39095.393365859985,200,15,0.1,2.1,0.1
1.0519094933951785,1.045203782982489,1.0565372251120375,1.053987472091009,39095.393365859985,200,15,0.1,2.1,0.6
1.0524310841456959,1.0434923702669698,1.0574495156865018,1.0563513664836157,39095.393365859985,200,15,0.1,2.1,1.1
1.0537093934715351,1.045823264653994,1.0610614922272472,1.054243423533364,39095.393365859985,200,15,0.1,2.1,1.6
1.0547723246199245,1.0466665381335294,1.06032645376168,1.0573239819645643,39095.393365859985,200,15,0.1,2.1,2.1
1.0540657613878333,1.0454546027866585,1.0612176724071147,1.0555250089697268,39095.393365859985,200,15,0.1,2.1,2.6
1.0546798923633596,1.0454286559103652,1.0624150537860988,1.0561959673936145,39095.393365859985,200,15,0.1,2.1,3.1
1.0514808026278153,1.0464492330445723,1.0530330872669151,1.0549600875719578,39095.393365859985,200,15,0.1,2.1,3.6
1.0515892512708054,1.045676232354998,1.0542118757673435,1.0548796456900749,39095.393365859985,200,15,0.1,2.6,0.1
1.0524675721012633,1.0457627219426426,1.0569797356216621,1.0546602587394849,39095.393365859985,200,15,0.1,2.6,0.6
1.0526101462044728,1.0460513809414067,1.0568409087951134,1.0549381488768987,39095.393365859985,200,15,0.1,2.6,1.1
1.0518725599167802,1.042493415529674,1.0569648613188176,1.0561594029018495,39095.393365859985,200,15,0.1,2.6,1.6
1.0538440900423403,1.0453464908021026,1.0603115794588356,1.0558741998660826,39095.393365859985,200,15,0.1,2.6,2.1
1.0520049366065733,1.0456967736320635,1.0555480839728768,1.0547699522147798,39095.393365859985,200,15,0.1,2.6,2.6
1.0542766348986052,1.046354094498163,1.0601628364303903,1.0563129737672625,39095.393365859985,200,15,0.1,2.6,3.1
1.0530827424600935,1.0447194412916787,1.0595083671052314,1.05502041898337,39095.393365859985,200,15,0.1,2.6,3.6
1.052180808899845,1.0448664735906747,1.0580742364059719,1.0536017167028884,39095.393365859985,200,15,0.1,3.1,0.1
1.051637001161672,1.0437561635092862,1.0563922006593034,1.0547626393164269,39095.393365859985,200,15,0.1,3.1,0.6
1.0524699419665948,1.0461011124543025,1.0577234507638884,1.053585262681594,39095.393365859985,200,15,0.1,3.1,1.1
1.051427856659455,1.0445637600339184,1.0549407166067253,1.054779093337721,39095.393365859985,200,15,0.1,3.1,1.6
1.0533098235996057,1.0460265151849588,1.0582700813934247,1.0556328742204335,39095.393365859985,200,15,0.1,3.1,2.1
1.0520049228672343,1.0454891986217163,1.056662417160979,1.053863152819008,39095.393365859985,200,15,0.1,3.1,2.6
1.055003424003562,1.0459313766385498,1.0617494287338063,1.0573294666383293,39095.393365859985,200,15,0.1,3.1,3.1
1.0520269637545632,1.0470330377611738,1.0532760342133756,1.0557718192891405,39095.393365859985,200,15,0.1,3.1,3.6
1.0511701748941664,1.0436469704048847,1.0563587334779032,1.053504820799711,39095.393365859985,200,15,0.1,3.6,0.1
1.0483919002055366,1.0462211167571593,1.0446526571392625,1.0543019267201879,39095.393365859985,200,15,0.1,3.6,0.6
1.0517653275324232,1.0460470564620246,1.0540036355275202,1.0552452906077248,39095.393365859985,200,15,0.1,3.6,1.1
1.0523310080787878,1.0463238231424874,1.0568334716436911,1.0538357294501843,39095.393365859985,200,15,0.1,3.6,1.6
1.051805556390426,1.0455540658124498,1.0543321097153369,1.0555304936434917,39095.393365859985,200,15,0.1,3.6,2.1
1.0532077801759299,1.0458319136127583,1.0565917642224676,1.0571996626925635,39095.393365859985,200,15,0.1,3.6,2.6
1.0512099545725047,1.0464200428087422,1.05589886961496,1.0513109512938117,39095.393365859985,200,15,0.1,3.6,3.1
1.0533601331832287,1.0459443500766965,1.060038883906686,1.054097165566304,39095.393365859985,200,15,0.1,3.6,3.6
1.0530749069227097,1.0454416293485118,1.0580990269107127,1.0556840645089045,39095.393365859985,200,15,0.6,0.1,0.1
1.0549699207376626,1.0464416652056534,1.0621039329516009,1.0563641640557335,39095.393365859985,200,15,0.6,0.1,0.6
1.0533120544846415,1.0457843443395538,1.0584659263808776,1.055685892733493,39095.393365859985,200,15,0.6,0.1,1.1
1.0530477816656674,1.0454546027866585,1.057485461918376,1.0562032802919674,39095.393365859985,200,15,0.6,0.1,1.6
1.0543649327319118,1.0457021792312913,1.0624398442908398,1.0549527746736047,39095.393365859985,200,15,0.6,0.1,2.1
1.0549630046508947,1.0464546386438,1.061909327489385,1.0565250478194994,39095.393365859985,200,15,0.6,0.1,2.6
1.055696810073017,1.0460178662261945,1.0641379938655895,1.0569345701272672,39095.393365859985,200,15,0.6,0.1,3.1
1.0562748270239577,1.0451270234734542,1.0655708850396122,1.058126572558806,39095.393365859985,200,15,0.6,0.1,3.6
1.054530510565937,1.0465973464634137,1.063833070657277,1.0531611145771202,39095.393365859985,200,15,0.6,0.6,0.1
1.0546148298152394,1.0448859337478948,1.0628265761647973,1.0561319795330257,39095.393365859985,200,15,0.6,0.6,0.6
1.0557828309596176,1.0460124606269667,1.0638219149301436,1.0575141173217424,39095.393365859985,200,15,0.6,0.6,1.1
1.0539727578445344,1.045908673121793,1.059104281877955,1.0569053185338553,39095.393365859985,200,15,0.6,0.6,1.6
1.0535226684683596,1.0460297585444955,1.0597463559507438,1.0547918909098388,39095.393365859985,200,15,0.6,0.6,2.1
1.0502988758425833,1.0446470062620263,1.0511341346037641,1.055115486661959,39095.393365859985,200,15,0.6,0.6,2.6
1.0535561040771668,1.0456967736320635,1.0590534613432363,1.0559180772562005,39095.393365859985,200,15,0.6,0.6,3.1
1.0546991689835072,1.04649355895824,1.063161247978799,1.054442700013483,39095.393365859985,200,15,0.6,0.6,3.6
1.0525069295956613,1.0446848454566209,1.0572524311738118,1.0555835121565509,39095.393365859985,200,15,0.6,1.1,0.1
1.0536310517762002,1.0453562208807126,1.0607962338265198,1.0547407006213678,39095.393365859985,200,15,0.6,1.1,0.6
1.0505350773061244,1.0433485813275107,1.0551613520989191,1.0530952984919433,39095.393365859985,200,15,0.6,1.1,1.1
1.0526322521076013,1.045252433375539,1.0573094493347157,1.055334873612549,39095.393365859985,200,15,0.6,1.1,1.6
1.0548114329175897,1.046753027721174,1.0619167646408072,1.0557645063907877,39095.393365859985,200,15,0.6,1.1,2.1
1.0534337977501007,1.0454805496629518,1.0596633077598618,1.0551575358274887,39095.393365859985,200,15,0.6,1.1,2.6
1.0517842610990344,1.044909718384497,1.0547151230135834,1.0557279418990226,39095.393365859985,200,15,0.6,1.1,3.1
1.0525939822325,1.0454254125508284,1.0569722984702399,1.0553842356764316,39095.393365859985,200,15,0.6,1.1,3.6
1.0538829526136226,1.0460697599787812,1.0590522218179992,1.0565268760440876,39095.393365859985,200,15,0.6,1.6,0.1
1.0510009111698344,1.0458135345753838,1.0517464600708637,1.0554427388632557,39095.393365859985,200,15,0.6,1.6,0.6
1.0543921505079286,1.0461994943602482,1.060832180058394,1.0561447771051435,39095.393365859985,200,15,0.6,1.6,1.1
1.0529358002124514,1.0459702969529898,1.0583432133824102,1.054493890301954,39095.393365859985,200,15,0.6,1.6,1.6
1.053168099933326,1.0461940887610204,1.0575895820382877,1.0557206290006695,39095.393365859985,200,15,0.6,1.6,2.1
1.053091272672931,1.0463670679363097,1.0572958145571083,1.0556109355253747,39095.393365859985,200,15,0.6,1.6,2.6
1.052803166429596,1.045044858365192,1.0580023439422233,1.0553622969813727,39095.393365859985,200,15,0.6,1.6,3.1
1.0531862970854409,1.0456286630817935,1.0583704829376253,1.0555597452369037,39095.393365859985,200,15,0.6,1.6,3.6
1.0522240131522549,1.0457465051449593,1.0570751790649147,1.0538503552468903,39095.393365859985,200,15,0.6,2.1,0.1
1.0519268533927033,1.0445778145919107,1.0548824589205843,1.0563202866656154,39095.393365859985,200,15,0.6,2.1,0.6
1.0534052066053352,1.0461303026901325,1.0591179166555627,1.0549674004703107,39095.393365859985,200,15,0.6,2.1,1.1
1.0521227715622794,1.0469692516902858,1.0548923751224806,1.0545066878740719,39095.393365859985,200,15,0.6,2.1,1.6
1.0519193376420937,1.044659979700173,1.0584634473304035,1.0526345858957045,39095.393365859985,200,15,0.6,2.1,2.1
1.0516204952301722,1.0455854182879711,1.056941310339314,1.0523347570632315,39095.393365859985,200,15,0.6,2.1,2.6
1.0541526372286982,1.046094625735229,1.0606499698485485,1.0557133161023167,39095.393365859985,200,15,0.6,2.1,3.1
1.0550903820792052,1.0465097757559234,1.0624410838160767,1.0563202866656154,39095.393365859985,200,15,0.6,2.1,3.6
1.0507857674020757,1.0446156537865052,1.0521307128943471,1.0556109355253747,39095.393365859985,200,15,0.6,2.6,0.1
1.0543397002464296,1.046535722632217,1.0610900013076991,1.0553933767993728,39095.393365859985,200,15,0.6,2.6,0.6
1.0536221889684334,1.0460265151849588,1.0595728224175576,1.0552672293027836,39095.393365859985,200,15,0.6,2.6,1.1
1.0540931044948492,1.0449745855752306,1.062139879183475,1.0551648487258418,39095.393365859985,200,15,0.6,2.6,1.6
1.0536879376167902,1.0445345697980883,1.0604429691339623,1.0560862739183194,39095.393365859985,200,15,0.6,2.6,2.1
1.0542958673392828,1.0459908382300556,1.0608470543612385,1.0560497094265544,39095.393365859985,200,15,0.6,2.6,2.6
1.0532051338805137,1.0460697599787812,1.0589146345166873,1.054631007146073,39095.393365859985,200,15,0.6,2.6,3.1
1.0544917778395169,1.0470287132817915,1.0594005284096086,1.0570460918271505,39095.393365859985,200,15,0.6,2.6,3.6
1.0531280009620472,1.04604813758187,1.0575201686250133,1.0558156966792585,39095.393365859985,200,15,0.6,3.1,0.1
1.0524558401236632,1.0441442855338416,1.0584386568256627,1.0547845780114857,39095.393365859985,200,15,0.6,3.1,0.6
1.0534470779459892,1.0457627219426426,1.0593112825925415,1.0552672293027836,39095.393365859985,200,15,0.6,3.1,1.1
1.052595092185091,1.0448621491112924,1.0576924626329622,1.0552306648110188,39095.393365859985,200,15,0.6,3.1,1.6
1.053563084065467,1.046895735540788,1.0584312196742405,1.0553622969813727,39095.393365859985,200,15,0.6,3.1,2.1
1.0532224472008285,1.0457540729838781,1.0588873649614725,1.0550259036571348,39095.393365859985,200,15,0.6,3.1,2.6
1.0540569711925831,1.046636266777854,1.0594191212881643,1.0561155255117314,39095.393365859985,200,15,0.6,3.1,3.1
1.05172777492852,1.0451486458703654,1.0552208493102972,1.054813829604898,39095.393365859985,200,15,0.6,3.1,3.6
1.0525983394451728,1.0451832417054232,1.0585712860260263,1.0540404906040683,39095.393365859985,200,15,0.6,3.6,0.1
1.0508078245811698,1.045835156972295,1.0521108804905546,1.05447743628066,39095.393365859985,200,15,0.6,3.6,0.6
1.0529772801158213,1.0457454240251136,1.05904354514134,1.0541428711810101,39095.393365859985,200,15,0.6,3.6,1.1
1.0532518838927178,1.0449151239837249,1.0590906471003476,1.0557498805940815,39095.393365859985,200,15,0.6,3.6,1.6
1.0521956995833321,1.0451994585031066,1.0570491490349367,1.0543384912119529,39095.393365859985,200,15,0.6,3.6,2.1
1.0526243950924201,1.0458870507248819,1.0558852348373526,1.0561008997150254,39095.393365859985,200,15,0.6,3.6,2.6
1.053132658744369,1.0462589559517539,1.0571185624482111,1.0560204578331425,39095.393365859985,200,15,0.6,3.6,3.1
1.0508451697297156,1.0454470349477396,1.0505689110956722,1.0565195631457347,39095.393365859985,200,15,0.6,3.6,3.6
1.0553350271846966,1.0461032746939936,1.0623456403728244,1.0575561664872721,39095.393365859985,200,15,1.1,0.1,0.1
1.0545364417707885,1.0449453953394006,1.0620072499831115,1.0566566799898534,39095.393365859985,200,15,1.1,0.1,0.6
1.0555399502830365,1.0461573306862715,1.0647565169588744,1.0557060032039636,39095.393365859985,200,15,1.1,0.1,1.1
1.0553327263249022,1.047600625680092,1.0616750572195837,1.0567224960750303,39095.393365859985,200,15,1.1,0.1,1.6
1.055200403811523,1.0460221907055767,1.0654580882430411,1.0541209324859513,39095.393365859985,200,15,1.1,0.1,2.1
1.0544088562705127,1.0452686501732225,1.0618423931265846,1.0561155255117314,39095.393365859985,200,15,1.1,0.1,2.6
1.0519196821873622,1.0459151598408665,1.055072106281852,1.0547717804393681,39095.393365859985,200,15,1.1,0.1,3.1
1.0552129171032085,1.0458016422570828,1.0624125747356248,1.0574245343169182,39095.393365859985,200,15,1.1,0.1,3.6
1.054162068777525,1.045382167757006,1.0594290374900606,1.0576750010855083,39095.393365859985,200,15,1.1,0.6,0.1
1.0535099601507343,1.0449745855752306,1.0581746379501724,1.0573806569268003,39095.393365859985,200,15,1.1,0.6,0.6
1.0547709219761616,1.0466319422984716,1.060832180058394,1.0568486435716196,39095.393365859985,200,15,1.1,0.6,1.1
1.055245855640058,1.0456405554000945,1.065056482066239,1.0550405294538407,39095.393365859985,200,15,1.1,0.6,1.6
1.0550591711506536,1.0457713709014071,1.0631352179488212,1.0562709246017328,39095.393365859985,200,15,1.1,0.6,2.1
1.0533412056751734,1.0443864563792467,1.0596459544065433,1.0559912062397305,39095.393365859985,200,15,1.1,0.6,2.6
1.0534715456315256,1.043846977576313,1.060261998449354,1.0563056608689094,39095.393365859985,200,15,1.1,0.6,3.1
1.0504767961461647,1.04515729482913,1.0484902272731498,1.057782866336215,39095.393365859985,200,15,1.1,0.6,3.6
1.0530531562873888,1.0459054297622563,1.057765594621948,1.055488444477962,39095.393365859985,200,15,1.1,1.1,0.1
1.0540344444961753,1.045399465674535,1.0600252491290785,1.0566786186849124,39095.393365859985,200,15,1.1,1.1,0.6
1.051811325256464,1.046268686030364,1.0546878534583684,1.05447743628066,39095.393365859985,200,15,1.1,1.1,1.1
1.0531816523392687,1.045208107461871,1.0601665550061015,1.054170294549834,39095.393365859985,200,15,1.1,1.1,1.6
1.05255286540455,1.0456373120405578,1.0546333143479385,1.0573879698251532,39095.393365859985,200,15,1.1,1.1,2.1
1.0549232719648527,1.046104355813839,1.0630472116569911,1.0556182484237275,39095.393365859985,200,15,1.1,1.1,2.6
1.0518448685486625,1.044831877755617,1.0575635520083098,1.0531391758820612,39095.393365859985,200,15,1.1,1.1,3.1
1.0524228590164777,1.0456708267557702,1.057515210524065,1.054082539769598,39095.393365859985,200,15,1.1,1.1,3.6
1.0537164893175168,1.0461086802932213,1.0611556961452624,1.053885091514067,39095.393365859985,200,15,1.1,1.6,0.1
1.0497520577603945,1.0455583902918322,1.0501710234945811,1.0535267594947701,39095.393365859985,200,15,1.1,1.6,0.6
1.053416417452893,1.0455810938085888,1.0570900533677592,1.0575781051823312,39095.393365859985,200,15,1.1,1.6,1.1
1.0540237971477675,1.0458697528073528,1.0601665550061015,1.0560350836298484,39095.393365859985,200,15,1.1,1.6,1.6
1.0520837496685347,1.0455335245353843,1.0545217570766046,1.0561959673936145,39095.393365859985,200,15,1.1,1.6,2.1
1.0525626509846167,1.0455335245353843,1.0552344840879047,1.0569199443305612,39095.393365859985,200,15,1.1,1.6,2.6
1.0525139603351812,1.0437334599925294,1.0591774138669408,1.054631007146073,39095.393365859985,200,15,1.1,1.6,3.1
1.0531456707396984,1.0460827334169278,1.0592059229473927,1.054148355854775,39095.393365859985,200,15,1.1,1.6,3.6
1.0525305451226952,1.0445637600339184,1.0587460590844495,1.0542818162497172,39095.393365859985,200,15,1.1,2.1,0.1
1.0545460684000376,1.045722720508357,1.0615275537163755,1.0563879309753808,39095.393365859985,200,15,1.1,2.1,0.6
1.0545578970841036,1.0468178949119076,1.059270378259719,1.057585418080684,39095.393365859985,200,15,1.1,2.1,1.1
1.05346023420647,1.0451172933948443,1.0584312196742405,1.0568321895503252,39095.393365859985,200,15,1.1,2.1,1.6
1.0538790948765346,1.0457443429052682,1.0615325118173238,1.054360429907012,39095.393365859985,200,15,1.1,2.1,2.1
1.0524505359030107,1.045788668818936,1.0556869107994256,1.0558760280906707,39095.393365859985,200,15,1.1,2.1,2.6
1.0526426233498778,1.046241658034225,1.0573751441722792,1.0543110678431291,39095.393365859985,200,15,1.1,2.1,3.1
1.0535573704373054,1.0457183960289747,1.059664547285099,1.0552891679978427,39095.393365859985,200,15,1.1,2.1,3.6
1.0514595587837023,1.045438385988975,1.0538412577214675,1.0550990326406648,39095.393365859985,200,15,1.1,2.6,0.1
1.0529358979198242,1.0447929574411767,1.060802431452705,1.0532123048655913,39095.393365859985,200,15,1.1,2.6,0.6
1.0532649458807357,1.0456848813137625,1.058477082108011,1.0556328742204335,39095.393365859985,200,15,1.1,2.6,1.1
1.0535122185507357,1.046224360116696,1.059864110848263,1.054448184687248,39095.393365859985,200,15,1.1,2.6,1.6
1.051939851311432,1.0450837786796319,1.0534136215146874,1.0573221537399762,39095.393365859985,200,15,1.1,2.6,2.1
1.0522210524532067,1.0445042984424127,1.0582353746867874,1.0539234842304204,39095.393365859985,200,15,1.1,2.6,2.6
1.0506479086668499,1.0459702969529898,1.0555034610643432,1.0504699679832168,39095.393365859985,200,15,1.1,2.6,3.1
1.0524908409235374,1.0461908454014837,1.0573453955665901,1.053936281802538,39095.393365859985,200,15,1.1,2.6,3.6
1.0534575120128027,1.0455151454980098,1.0599905424224414,1.054866848117957,39095.393365859985,200,15,1.1,3.1,0.1
1.052531511437577,1.0454200069516006,1.0557079827284555,1.0564665446326753,39095.393365859985,200,15,1.1,3.1,0.6
1.0521303862555529,1.0445561921949995,1.0570503885601736,1.0547845780114857,39095.393365859985,200,15,1.1,3.1,1.1
1.0524428911215866,1.046195169880866,1.0589815688794877,1.0521519346044064,39095.393365859985,200,15,1.1,3.1,1.6
1.051062131767539,1.043712918715464,1.0559905944825012,1.0534828821046522,39095.393365859985,200,15,1.1,3.1,2.1
1.0544027352087986,1.0452135130610989,1.0609065515726166,1.0570881409926802,39095.393365859985,200,15,1.1,3.1,2.6
1.0519201721155942,1.0450351282865817,1.0570231190049588,1.053702269055242,39095.393365859985,200,15,1.1,3.1,3.1
1.052401182793009,1.0446729531383196,1.0586729270954638,1.0538576681452434,39095.393365859985,200,15,1.1,3.1,3.6
1.053288876185209,1.0455454168536853,1.05966826586081,1.0546529458411318,39095.393365859985,200,15,1.1,3.6,0.1
1.0522701447305567,1.0456448798794769,1.0554650357819948,1.0557005185301989,39095.393365859985,200,15,1.1,3.6,0.6
1.0522902341712543,1.0459778647919087,1.054680416306946,1.0562124214149087,39095.393365859985,200,15,1.1,3.6,1.1
1.0515214038168212,1.045502172059863,1.0546357933984125,1.054426245992189,39095.393365859985,200,15,1.1,3.6,1.6
1.0545775630549972,1.0456838001939168,1.0616700991186356,1.0563787898524395,39095.393365859985,200,15,1.1,3.6,2.1
1.0520520662323827,1.0462286845960782,1.054168492384047,1.0557590217170227,39095.393365859985,200,15,1.1,3.6,2.6
1.0521124289845416,1.0450145870095162,1.0572474730728636,1.054075226871245,39095.393365859985,200,15,1.1,3.6,3.1
1.0522106571982304,1.0453508152814848,1.0567305910490163,1.0545505652641898,39095.393365859985,200,15,1.1,3.6,3.6
1.0542057131591538,1.0457627219426426,1.0588960416381317,1.057958375896687,39095.393365859985,200,15,1.6,0.1,0.1
1.0550294440155845,1.0473498058759223,1.0624621557451066,1.0552763704257249,39095.393365859985,200,15,1.6,0.1,0.6
1.0536840150231095,1.0436037256110624,1.0605941912128816,1.0568541282453843,39095.393365859985,200,15,1.6,0.1,1.1
1.0557516856737117,1.046437340726271,1.0646052948799551,1.0562124214149087,39095.393365859985,200,15,1.6,0.1,1.6
1.0529397596657046,1.044706467853532,1.0585750046017375,1.0555378065418446,39095.393365859985,200,15,1.6,0.1,2.1
1.0537921826503427,1.043678322880406,1.062019645235482,1.0556785798351398,39095.393365859985,200,15,1.6,0.1,2.6
1.0540042112375987,1.0462297657159239,1.0590658565956068,1.0567170114012656,39095.393365859985,200,15,1.6,0.1,3.1
1.054365749700993,1.0467692445188574,1.0594501094190902,1.0568778951650315,39095.393365859985,200,15,1.6,0.1,3.6
1.0538772221432169,1.0461075991733757,1.0583481714833585,1.0571758957729163,39095.393365859985,200,15,1.6,0.6,0.1
1.0528560609080595,1.0460232718254223,1.0594203608134012,1.0531245500853552,39095.393365859985,200,15,1.6,0.6,0.6
1.0528665906763874,1.046324904262333,1.0573367188899307,1.0549381488768987,39095.393365859985,200,15,1.6,0.6,1.1
1.053890306095094,1.0459389444774687,1.0594848161257275,1.0562471576820855,39095.393365859985,200,15,1.6,0.6,1.6
1.051613916406253,1.0462557125922172,1.0565657341924897,1.0520203024340524,39095.393365859985,200,15,1.6,0.6,2.1
1.0537027002530759,1.0445648411537638,1.0606983113327932,1.0558449482726706,39095.393365859985,200,15,1.6,0.6,2.6
1.054439173521572,1.0456156896436466,1.06154242801922,1.0561594029018495,39095.393365859985,200,15,1.6,0.6,3.1
1.0521296177059856,1.045078373080404,1.0584857587846703,1.0528247212528823,39095.393365859985,200,15,1.6,0.6,3.6
1.0513047870771495,1.0444340256524514,1.053993719325624,1.0554866162533736,39095.393365859985,200,15,1.6,1.1,0.1
1.0506636440468353,1.0443042912709843,1.050479665278605,1.0572069755909164,39095.393365859985,200,15,1.6,1.1,0.6
1.0531946049753105,1.0458784017661173,1.0589939641318582,1.0547114490279559,39095.393365859985,200,15,1.6,1.1,1.1
1.0533325953939723,1.0456967736320635,1.0597723859807218,1.054528626569131,39095.393365859985,200,15,1.6,1.1,1.6
